tradeItemID;globalTradeNumber;descriptionShort;descriptionOfTradeItem;netContent;netContentUOM;tradeItemPrice;tradeItemPriceCurrency;tradeItemPriceUOM;iconId;productCategoryID
2807;;Schmelzkäse, streichfähig, vollfett;Kurzbeschreibung;100;g ;3,49;€;6,98;;Milch und Milchprodukte/Käseerzeugnisse
11097;;Schnittlauch, roh;Kurzbeschreibung;250;g ;2,49;€;3,74;;Gemüse/Kräuter
11291;;Schnitzelbrot mit Cocktailsauce;Kurzbeschreibung;100;g ;0,98;€;0,2;;Gerichte/Sandwiches
11323;;Schnitzelbrot mit Tartarsauce;Kurzbeschreibung;200;g ;0,98;€;0,49;;Gerichte/Sandwiches
12385;;Schokolade, dunkel (bitter);Kurzbeschreibung;375;g ;0,98;€;0,98;;Süssigkeiten/Schokolade und Kakaoerzeugnisse
2726;;Schokolade, weiss;Kurzbeschreibung;120;g ;7,99;€;7,99;;Süssigkeiten/Schokolade und Kakaoerzeugnisse
11307;;Schokoladencrème;Kurzbeschreibung;100;g ;1,39;€;0,7;;Süssigkeiten/Cremen und Pudding
11324;;Schokoladengugelhopf;Kurzbeschreibung;250;g ;1,49;€;1,24;;Süssigkeiten/Kuchen, Torten und Cake
11325;;Schokoladenpulver;Kurzbeschreibung;100;g ;0,77;€;1,54;;"Süssigkeiten/Schokolade und Kakaoerzeugnisse;Alkoholfreie Getränke/Kakaogetränke"
11239;;Scholle, roh;Kurzbeschreibung;200;g ;0,39;€;0,59;;Fisch/Meeresfische
11163;;Schützenwurst;Kurzbeschreibung;375;g ;1,1;€;0,22;;Fleisch- und Wurstwaren/Brühwurstware
11204;;Schwarzwälder Kirschtorte;Kurzbeschreibung;120;g ;1,49;€;0,75;;Süssigkeiten/Kuchen, Torten und Cake
11170;;Schwarzwurzel, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;100;g ;0,69;€;1,38;;Gemüse/Gemüse gekocht (inkl. Konserven)
11517;;Schwarzwurzel, roh;Kurzbeschreibung;250;g ;0,69;€;1,04;;Gemüse/Gemüse frisch
2902;;Schwein, Brustspitz, roh;Kurzbeschreibung;100;g ;5,99;€;1,2;;Fleisch und Innereien/Schwein
10850;;Schwein, Eckstück, Plätzli, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;200;g ;0,99;€;0,5;;Fleisch und Innereien/Schwein
11287;;Schwein, Eckstück, roh;Kurzbeschreibung;375;g ;0,69;€;0,69;;Fleisch und Innereien/Schwein
11189;;Schwein, Filet, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;120;g ;1,49;€;1,49;;Fleisch und Innereien/Schwein
4900;;Schwein, Filet, roh;Kurzbeschreibung;100;g ;0,69;€;0,35;;Fleisch und Innereien/Schwein
11643;;Schwein, Gehacktes, roh;Kurzbeschreibung;250;g ;0,79;€;0,66;;Fleisch und Innereien/Schwein
4526;;Schwein, Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;100;ml;0,69;€;1,38;;Fleisch und Innereien/Schwein
12262;;Schwein, Geschnetzeltes, roh;Kurzbeschreibung;200;g ;1,29;€;1,94;;Fleisch und Innereien/Schwein
3683;;Schwein, Hals, Steak, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;375;g ;0,69;€;0,14;;Fleisch und Innereien/Schwein
11740;;Schwein, Hals, Steak, roh;Kurzbeschreibung;120;g ;0,69;€;0,35;;Fleisch und Innereien/Schwein
3699;;Schwein, Haxe, geschmort (ohne zusatz von Fett und Salz);Kurzbeschreibung;100;g ;0,79;€;0,79;;Fleisch und Innereien/Schwein
11219;;Schwein, Haxe, roh;Kurzbeschreibung;100;ml;0,89;€;0,89;;Fleisch und Innereien/Schwein
11696;;Schwein, Kotelett, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;200;ml;0,69;€;0,35;;Fleisch und Innereien/Schwein
3078;;Schwein, Kotelett, roh;Kurzbeschreibung;375;g ;2,49;€;2,08;;Fleisch und Innereien/Schwein
3979;;Schwein, Leber, roh;Kurzbeschreibung;120;g ;1,99;€;3,98;;Fleisch und Innereien/Schwein
11741;;Schwein, Nierstück, roh;Kurzbeschreibung;100;g ;1,98;€;2,97;;Fleisch und Innereien/Schwein
11231;;Schwein, Runder Mocken, roh;Kurzbeschreibung;250;g ;3,49;€;0,7;;Fleisch und Innereien/Schwein
11742;;"Schwein, Schulter, Braten medium"", im Ofen gebraten (ohne Zugabe von Fett und Salz)""";Kurzbeschreibung;100;g ;3,49;€;1,75;;Fleisch und Innereien/Schwein
11266;;"Schwein, Schulter, Braten well done"", im Ofen gebraten (ohne Zugabe von Fett und Salz)""";Kurzbeschreibung;200;g ;2,49;€;2,49;;Fleisch und Innereien/Schwein
11854;;Schwein, Schulter, Braten, roh;Kurzbeschreibung;375;g ;0,98;€;0,98;;Fleisch und Innereien/Schwein
4251;;Schwein, Voressen, roh;Kurzbeschreibung;120;g ;0,98;€;0,49;;Fleisch und Innereien/Schwein
4027;;Schweinefleisch (Durchschnitt exkl. Innereien, Kotelett, Haxe), roh;Kurzbeschreibung;100;g ;0,98;€;0,82;;Fleisch und Innereien/Schwein
3590;;Schweineschmalz;Kurzbeschreibung;250;g ;7,99;€;15,98;;Fette und Öle/Fette
3016;;Schweinsbratwurst;Kurzbeschreibung;100;g ;1,39;€;2,09;;Fleisch- und Wurstwaren/Brühwurstware
4101;;Schweinspiccata, zubereitet;Kurzbeschreibung;200;g ;1,49;€;0,3;;Gerichte/Sonstige salzige/rezente Gerichte
11743;;Schweinsragout mit Sauce, zubereitet;Kurzbeschreibung;375;g ;0,77;€;0,39;;Gerichte/Sonstige salzige/rezente Gerichte
11148;;Schweinswurst;Kurzbeschreibung;120;g ;0,39;€;0,39;;Fleisch- und Wurstwaren/Brühwurstware
3279;;Schweizer Salami, Schweine- und Rindfleisch;Kurzbeschreibung;100;g ;1,1;€;1,1;;Fleisch- und Wurstwaren/Rohwurstware
11322;;Seehecht, roh;Kurzbeschreibung;250;g ;1,49;€;0,75;;Fisch/Meeresfische
2609;;Seelachs, roh;Kurzbeschreibung;100;g ;0,69;€;0,58;;Fisch/Meeresfische
11744;;Seezunge, roh;Kurzbeschreibung;200;g ;0,69;€;1,38;;Fisch/Meeresfische
11745;;Sellerie-Piccata, zubereitet;Kurzbeschreibung;375;g ;5,99;€;8,99;;Gerichte/Sonstige salzige/rezente Gerichte
11226;;Selleriescheiben, paniert, zubereitet;Kurzbeschreibung;120;g ;0,99;€;0,2;;Gemüse/Gemüse gekocht (inkl. Konserven)
3200;;Semmeli;Kurzbeschreibung;100;g ;0,69;€;0,35;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
2743;;Sesamsamen ungeschält;Kurzbeschreibung;250;g ;1,49;€;1,49;;Nüsse, Samen und Ölfrüchte
2694;;Sherry, 18.5 vol%;Kurzbeschreibung;100;g ;0,69;€;0,35;;Alkoholhaltige Getränke/Wein
2823;;Siedfleischsalat, zubereitet;Kurzbeschreibung;200;g ;0,79;€;0,66;;Gerichte/Salate
2727;;Silberzwiebel, in Essig eingelegt;Kurzbeschreibung;375;g ;0,69;€;1,38;;Gemüse/Gemüse gekocht (inkl. Konserven)
2714;;Sirup unverdünnt;Kurzbeschreibung;120;g ;1,29;€;1,94;;Alkoholfreie Getränke/Sirup
11240;;Sirup zubereitet (verdünnt im Verhältnis 1:5.5);Kurzbeschreibung;100;g ;0,69;€;0,14;;"Alkoholfreie Getränke/Sirup;Alkoholfreie Getränke/Süssgetränke"
11149;;Soja Drink, nature;Kurzbeschreibung;250;g ;0,69;€;0,35;;Milch und Milchprodukte/Milchersatzprodukte
2756;;Sojabohne, gekocht (ohne Zugabe von Fett und Salz);Kurzbeschreibung;100;g ;0,79;€;0,79;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Hülsenfrüchte
3119;;Sojabohne, getrocknet;Kurzbeschreibung;200;g ;0,89;€;0,89;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Hülsenfrüchte
11973;;Sojamehl, entfettet;Kurzbeschreibung;375;g ;0,69;€;0,35;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
2690;;Sojamehl, vollfett;Kurzbeschreibung;120;g ;2,49;€;2,08;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
3086;;Sojaöl;Kurzbeschreibung;100;g ;1,99;€;3,98;;Fette und Öle/Öle
3181;;Sojasprossen, roh;Kurzbeschreibung;250;g ;1,98;€;2,97;;Gemüse/Sprossen und Keimlinge
3084;;Sonnenblumenkerne;Kurzbeschreibung;100;g ;3,49;€;0,7;;Nüsse, Samen und Ölfrüchte
3093;;Sonnenblumenöl;Kurzbeschreibung;200;g ;3,49;€;1,75;;Fette und Öle/Öle
11241;;Sonnenblumenöl HO (high oleic), raffiniert;Kurzbeschreibung;375;g ;2,49;€;4,98;;Fette und Öle/Öle
4920;;Sorbet, Frucht;Kurzbeschreibung;120;ml;0,98;€;1,47;;Süssigkeiten/Glacen auf Wasserbasis
4094;;Spargel, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;100;g ;0,98;€;0,2;;Gemüse/Gemüse gekocht (inkl. Konserven)
3155;;Spargel, roh;Kurzbeschreibung;250;g ;0,98;€;0,49;;Gemüse/Gemüse frisch
3022;;Spinat, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;100;g ;7,99;€;7,99;;Gemüse/Gemüse gekocht (inkl. Konserven)
11350;;Spinat, roh;Kurzbeschreibung;200;g ;1,39;€;1,39;;Gemüse/Gemüse frisch
2925;;Spinatkuchen, gebacken (mit Blätterteig);Kurzbeschreibung;375;g ;1,49;€;0,75;;Gerichte/Kuchen und Gratins
11232;;Spinatkuchen, gebacken (mit Kuchenteig);Kurzbeschreibung;120;g ;0,77;€;0,64;;Gerichte/Kuchen und Gratins
2825;;Spirituosen 40 vol% (z.B. Brandy, Gin);Kurzbeschreibung;100;g ;0,39;€;0,78;;Alkoholhaltige Getränke/Spirituosen
3232;;Spitzbube (Mürbeteiggebäck mit Konfitüre);Kurzbeschreibung;250;g ;1,1;€;1,65;;Süssigkeiten/Sonstige süsse Backwaren
11319;;St. Galler Bürli (halbweiss);Kurzbeschreibung;100;g ;1,49;€;0,3;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
3414;;St. Galler Schüblig;Kurzbeschreibung;200;g ;0,69;€;0,35;;Fleisch- und Wurstwaren/Brühwurstware
3149;;St. Paulin;Kurzbeschreibung;375;g ;0,69;€;0,69;;Milch und Milchprodukte/Hartkäse
3231;;Stachelbeere, roh;Kurzbeschreibung;120;g ;5,99;€;5,99;;Früchte/Früchte frisch
3204;;Stangensellerie, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;100;g ;0,99;€;0,5;;Gemüse/Gemüse gekocht (inkl. Konserven)
11276;;Stangensellerie, roh;Kurzbeschreibung;250;g ;0,69;€;0,58;;Gemüse/Gemüse frisch
3217;;Steinpilz, gedünstet (ohne Zugabe von Fett und Salz);Kurzbeschreibung;100;g ;1,49;€;2,98;;Gemüse/Pilze
3087;;Steinpilz, roh;Kurzbeschreibung;200;g ;0,69;€;1,04;;Gemüse/Pilze
3293;;Surimi;Kurzbeschreibung;375;g ;0,79;€;0,16;;Fisch/Fischerzeugnisse
11697;;Taboulé, zubereitet (mit Bulgur);Kurzbeschreibung;120;ml;0,69;€;0,35;;Gerichte/Salate
3170;;Taboulé, zubereitet (mit Couscous);Kurzbeschreibung;100;g ;1,29;€;1,29;;Gerichte/Salate
11746;;Tartarsauce, selbst zubereitet mit Rapsöl-Mayonnaise;Kurzbeschreibung;250;g ;0,69;€;0,69;;Verschiedenes/Saucen
3278;;Tee, ungezuckert;Kurzbeschreibung;100;g ;0,69;€;0,35;;Alkoholfreie Getränke/Tee
3101;;Teigwaren mit Ei, gekocht im Salzwasser (unjodiert);Kurzbeschreibung;200;g ;0,79;€;0,66;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren
11257;;Teigwaren mit Ei, trocken;Kurzbeschreibung;375;ml;0,89;€;1,78;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren
3431;;Teigwaren ohne Ei, gekocht im Salzwasser (unjodiert);Kurzbeschreibung;120;g ;0,69;€;1,04;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren
3014;;Teigwaren ohne Ei, trocken;Kurzbeschreibung;100;g ;2,49;€;0,5;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren
11284;;Teigwaren ohne Ei, Vollkorn, gekocht im Salzwasser (unjodiert);Kurzbeschreibung;250;g ;1,99;€;1;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren
11160;;Teigwaren ohne Ei, Vollkorn, trocken;Kurzbeschreibung;100;g ;1,98;€;1,98;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teigwaren
11514;;Teigwarenauflauf mit Schinken, zubereitet;Kurzbeschreibung;200;g ;3,49;€;3,49;;Gerichte/Kuchen und Gratins
12153;;Teigwarensalat mit französischer Sauce;Kurzbeschreibung;375;g ;3,49;€;1,75;;Gerichte/Salate
11644;;Teigwarensalat mit italienischer Sauce;Kurzbeschreibung;120;g ;1,49;€;1,24;;Gerichte/Salate
3754;;Teilentrahmte Milch, pasteurisiert;Kurzbeschreibung;100;g ;0,69;€;1,38;;Milch und Milchprodukte/Milch
10943;;Teilentrahmte Milch, UHT;Kurzbeschreibung;250;g ;0,69;€;1,04;;Milch und Milchprodukte/Milch
11258;;Tessinerbrot;Kurzbeschreibung;100;ml;5,99;€;1,2;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
11855;;Tête de Moine;Kurzbeschreibung;200;g ;0,99;€;0,5;;Milch und Milchprodukte/Hartkäse
11856;;Thon im Öl, abgetropft;Kurzbeschreibung;375;g ;0,69;€;1,38;;Fisch/Meeresfische
11857;;Thon im Wasser, abgetropft;Kurzbeschreibung;120;g ;1,49;€;2,24;;Fisch/Meeresfische
4705;;Thonsalat an Essig-Öl-Sauce (aus Thon im Wasser);Kurzbeschreibung;100;g ;0,69;€;0,14;;Gerichte/Salate
4706;;Thunfisch, roh;Kurzbeschreibung;250;g ;0,79;€;0,4;;Fisch/Meeresfische
11248;;Thymian, roh;Kurzbeschreibung;100;g ;0,69;€;0,69;;Gemüse/Kräuter
4694;;Tilsiter, pasteurisiert, vollfett;Kurzbeschreibung;200;g ;1,29;€;1,29;;Milch und Milchprodukte/Hartkäse
11286;;Tilsiter, Rohmilch, vollfett;Kurzbeschreibung;375;g ;0,69;€;0,35;;Milch und Milchprodukte/Hartkäse
2849;;Tirolercake;Kurzbeschreibung;120;ml;0,69;€;0,58;;Süssigkeiten/Kuchen, Torten und Cake
3140;;Toastbrot mit Butter;Kurzbeschreibung;100;g ;0,79;€;1,58;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
11378;;Toastbrot mit Pflanzenölen;Kurzbeschreibung;250;g ;0,89;€;1,34;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
11308;;Tofu;Kurzbeschreibung;100;g ;0,69;€;0,14;;Fleischersatzprodukte
11309;;Tomate, gedünstet (ohne Zugabe von Fett und Salz);Kurzbeschreibung;200;g ;2,49;€;1,25;;Gemüse/Gemüse gekocht (inkl. Konserven)
11747;;Tomate, geschält (Konserve);Kurzbeschreibung;375;g ;1,99;€;1,99;;Gemüse/Gemüse gekocht (inkl. Konserven)
11161;;Tomate, roh;Kurzbeschreibung;120;g ;1,98;€;1,98;;Gemüse/Gemüse frisch
4370;;Tomatenkuchen, gebacken (mit Blätterteig);Kurzbeschreibung;100;g ;3,49;€;1,75;;Gerichte/Kuchen und Gratins
2870;;Tomatenkuchen, gebacken (mit Kuchenteig);Kurzbeschreibung;250;g ;3,49;€;2,91;;Gerichte/Kuchen und Gratins
3847;;Tomatenpüree;Kurzbeschreibung;100;g ;2,49;€;4,98;;Gemüse/Gemüse gekocht (inkl. Konserven)
4046;;Tomatensaft;Kurzbeschreibung;200;g ;0,98;€;1,47;;"Alkoholfreie Getränke/Frucht- und Gemüsesäfte;Gemüse/Gemüsesäfte"
3817;;Tomatensauce;Kurzbeschreibung;375;g ;0,98;€;0,2;;Verschiedenes/Saucen
3682;;Tomatensuppe;Kurzbeschreibung;120;g ;0,98;€;0,49;;Gerichte/Eintöpfe und Suppen
4044;;Tomme;Kurzbeschreibung;100;g ;7,99;€;7,99;;Milch und Milchprodukte/Weichkäse
4051;;Traube, roh;Kurzbeschreibung;250;g ;1,39;€;1,39;;Früchte/Früchte frisch
3662;;Traubenkernöl;Kurzbeschreibung;100;g ;1,49;€;0,75;;Fette und Öle/Öle
3964;;Traubensaft;Kurzbeschreibung;200;g ;0,77;€;0,64;;"Früchte/Fruchtsäfte;Alkoholfreie Getränke/Frucht- und Gemüsesäfte"
3733;;Traubenzucker;Kurzbeschreibung;375;g ;0,39;€;0,78;;Süssigkeiten/Zucker und Süssstoffe
3457;;Trinkwasser (Mittelwert Schweiz);Kurzbeschreibung;120;g ;1,1;€;1,65;;Alkoholfreie Getränke/Trinkwasser
3159;;Trockenfleisch;Kurzbeschreibung;100;g ;1,49;€;0,3;;Fleisch- und Wurstwaren/Rohwurstware
11698;;Truthahn, Brust, Schnitzel oder Geschnetzeltes, grebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;250;ml;0,69;€;0,35;;Fleisch und Innereien/Geflügel
4386;;Truthahn, Brust, Schnitzel oder Geschnetzeltes, roh;Kurzbeschreibung;100;g ;0,69;€;0,69;;Fleisch und Innereien/Geflügel
11318;;Vacherin Mont d'Or;Kurzbeschreibung;200;g ;5,99;€;5,99;;Milch und Milchprodukte/Weichkäse
4431;;Vanillecrème, gekocht;Kurzbeschreibung;100;g ;0,99;€;0,5;;Süssigkeiten/Cremen und Pudding
4548;;Vinaigrette (mit Rapsöl);Kurzbeschreibung;200;g ;0,69;€;0,58;;Fette und Öle/Salatsaucen
12050;;Vitello tonnato mit Garnitur;Kurzbeschreibung;375;g ;1,49;€;2,98;;Fleisch und Innereien/Kalb
11858;;Vitello tonnato ohne Garnitur;Kurzbeschreibung;120;g ;0,69;€;1,04;;Fleisch und Innereien/Kalb
11445;;Vollkornreiswaffel;Kurzbeschreibung;100;g ;0,79;€;0,16;;Brote, Flocken und Frühstückscerealien/Knäckebrote, Zwieback, Crackers und Waffeln
3036;;Vollmilch, pasteurisiert;Kurzbeschreibung;250;g ;0,69;€;0,35;;Milch und Milchprodukte/Milch
3851;;Vollmilch, UHT;Kurzbeschreibung;100;g ;1,29;€;2,58;;Milch und Milchprodukte/Milch
2571;;Vollmilchpulver;Kurzbeschreibung;200;g ;0,69;€;1,04;;Milch und Milchprodukte/Milch
11748;;Vollrahm, pasteurisiert;Kurzbeschreibung;375;g ;0,69;€;0,14;;"Fette und Öle/Rahm;Milch und Milchprodukte/Rahm und Butter"
3606;;Vollrahm, UHT;Kurzbeschreibung;120;g ;0,79;€;0,4;;"Fette und Öle/Rahm;Milch und Milchprodukte/Rahm und Butter"
2725;;Vorderschinken;Kurzbeschreibung;100;g ;0,89;€;0,89;;Fleisch- und Wurstwaren/Kochwurstware
4890;;Vorzugsbutter;Kurzbeschreibung;250;g ;0,69;€;0,69;;"Fette und Öle/Fette;Milch und Milchprodukte/Rahm und Butter"
3574;;Walliser Roggenbrot;Kurzbeschreibung;100;g ;2,49;€;1,25;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
3677;;Wasabi Paste;Kurzbeschreibung;200;g ;1,99;€;1,66;;Verschiedenes/Saucen
3686;;Wassereis;Kurzbeschreibung;375;g ;1,98;€;3,96;;Süssigkeiten/Glacen auf Wasserbasis
11475;;Wassermelone, roh;Kurzbeschreibung;120;g ;3,49;€;5,24;;Früchte/Früchte frisch
11396;;Weichkaramellen, Bonbons;Kurzbeschreibung;100;g ;3,49;€;0,7;;Süssigkeiten/Bonbons, Frucht- und Kaugummi
11447;;Weichkäse (Durchschnitt ohne fettreduzierte Varianten);Kurzbeschreibung;250;g ;2,49;€;1,25;;Milch und Milchprodukte/Weichkäse
11749;;Weichkäse, Doppelrahm;Kurzbeschreibung;100;g ;0,98;€;0,98;;Milch und Milchprodukte/Weichkäse
11306;;Wein rot, 12 vol%;Kurzbeschreibung;200;g ;0,98;€;0,98;;Alkoholhaltige Getränke/Wein
11320;;Wein rot, 13.5 vol%;Kurzbeschreibung;375;g ;0,98;€;0,49;;Alkoholhaltige Getränke/Wein
11494;;Wein rot, 9 vol%;Kurzbeschreibung;120;ml;7,99;€;6,66;;Alkoholhaltige Getränke/Wein
4640;;Wein weiss, 11 vol%;Kurzbeschreibung;100;g ;1,39;€;2,78;;Alkoholhaltige Getränke/Wein
4238;;Wein weiss, 12.5 vol%;Kurzbeschreibung;250;g ;1,49;€;2,24;;Alkoholhaltige Getränke/Wein
10880;;Wein weiss, gespritzt, sauer;Kurzbeschreibung;100;g ;0,77;€;0,15;;Alkoholhaltige Getränke/Wein
12154;;Wein weiss, gespritzt, süss;Kurzbeschreibung;100;g ;0,39;€;0,2;;Alkoholhaltige Getränke/Wein
10854;;Weissbrot;Kurzbeschreibung;200;g ;1,1;€;1,1;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
10994;;Weisskohl, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;375;g ;1,49;€;1,49;;Gemüse/Gemüse gekocht (inkl. Konserven)
10953;;Weisskohl, gedünstet (ohne Zugabe von Fett und Salz);Kurzbeschreibung;120;g ;0,69;€;0,35;;Gemüse/Gemüse gekocht (inkl. Konserven)
10954;;Weisskohl, roh;Kurzbeschreibung;100;g ;0,69;€;0,58;;Gemüse/Gemüse frisch
10974;;Weisswurst;Kurzbeschreibung;250;g ;5,99;€;11,98;;Fleisch- und Wurstwaren/Brühwurstware
11699;;Weizen (Weichweizen), ganzes Korn;Kurzbeschreibung;100;ml;0,99;€;1,49;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Sonstige Getreideprodukte
11700;;Weizenflocken, Vollkorn;Kurzbeschreibung;200;ml;0,69;€;0,14;;Brote, Flocken und Frühstückscerealien/Flocken, Kleie und Keime
12386;;Weizenkeime;Kurzbeschreibung;375;g ;1,49;€;0,75;;"Brote, Flocken und Frühstückscerealien/Flocken, Kleie und Keime;Speziallebensmittel/Supplemente"
12512;;Weizenkeimöl;Kurzbeschreibung;120;g ;0,69;€;0,69;;Fette und Öle/Öle
3331;;Weizenkleie;Kurzbeschreibung;100;g ;0,79;€;0,79;;Brote, Flocken und Frühstückscerealien/Flocken, Kleie und Keime
11091;;Weizenmehl (Backmehl), Typ 550;Kurzbeschreibung;250;g ;0,69;€;0,35;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
2990;;Weizenmehl, halbweiss, Typ 720;Kurzbeschreibung;100;g ;1,29;€;1,08;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
10927;;Weizenmehl, Ruch, Typ 1100;Kurzbeschreibung;200;g ;0,69;€;1,38;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
4210;;Weizenmehl, Vollkorn, Typ 1700;Kurzbeschreibung;375;g ;0,69;€;1,04;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
4260;;Weizenmehl, weiss, Typ 400;Kurzbeschreibung;120;g ;0,79;€;0,16;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
11150;;Weizenotto, gekocht;Kurzbeschreibung;100;g ;0,89;€;0,45;;Gerichte/Sonstige salzige/rezente Gerichte
5015;;Weizenstärke;Kurzbeschreibung;250;ml;0,69;€;0,35;;"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke;Verschiedenes/Gelier- und Bindemittel"
4995;;Weizenvollkornbrot;Kurzbeschreibung;100;ml;2,49;€;2,08;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
10886;;Wermut, 15 vol%;Kurzbeschreibung;200;ml;1,99;€;3,98;;Alkoholhaltige Getränke/Wein
12165;;Wienerli;Kurzbeschreibung;375;g ;1,98;€;2,97;;Fleisch- und Wurstwaren/Brühwurstware
11495;;Wienerli, gekocht;Kurzbeschreibung;120;ml;3,49;€;0,7;;Fleisch- und Wurstwaren/Brühwurstware
4967;;Wildfleisch (Durchschnitt), gekocht (ohne Zusatz von Fett und Salz);Kurzbeschreibung;100;g ;3,49;€;1,75;;Fleisch und Innereien/Wild
4048;;Wildfleisch (Durchschnitt), roh;Kurzbeschreibung;250;g ;2,49;€;2,49;;Fleisch und Innereien/Wild
11049;;Wildfleischterrine;Kurzbeschreibung;100;g ;0,98;€;0,98;;Fleisch und Innereien/Wild
3641;;Wildschwein (Durchschnitt), roh;Kurzbeschreibung;200;g ;0,98;€;0,49;;Fleisch und Innereien/Wild
4067;;Wirz, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;375;g ;0,98;€;0,82;;Gemüse/Gemüse gekocht (inkl. Konserven)
3698;;Wirz, roh;Kurzbeschreibung;120;g ;7,99;€;15,98;;Gemüse/Gemüse frisch
3578;;Wurst-Käse-Salat, zubereitet;Kurzbeschreibung;100;g ;1,39;€;2,09;;Gerichte/Salate
3857;;Wurstsalat, zubereitet;Kurzbeschreibung;250;g ;1,49;€;0,3;;Gerichte/Salate
11082;;Wurzel- und Knollengemüse (Durchschnitt), gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;100;g ;0,77;€;0,39;;Gemüse/Gemüse gekocht (inkl. Konserven)
3665;;Wurzel- und Knollengemüse (Durchschnitt), gedünstet (ohne Zugabe von Fett und Salz);Kurzbeschreibung;200;g ;0,39;€;0,39;;Gemüse/Gemüse gekocht (inkl. Konserven)
3566;;Wurzel- und Knollengemüse (Durchschnitt), gekocht (ohne Zugabe von Fett und Salz);Kurzbeschreibung;375;g ;1,1;€;1,1;;Gemüse/Gemüse gekocht (inkl. Konserven)
3687;;Wurzel- und Knollengemüse (Durchschnitt), roh;Kurzbeschreibung;120;g ;1,49;€;0,75;;Gemüse/Gemüse frisch
3907;;Zampone;Kurzbeschreibung;100;g ;0,69;€;0,58;;Fleisch und Innereien/Schwein
3581;;Ziege (Durchschnitt), roh;Kurzbeschreibung;250;g ;0,69;€;1,38;;Fleisch und Innereien/Sonstige Tierarten
3726;;Ziegenmilch;Kurzbeschreibung;100;g ;5,99;€;8,99;;Milch und Milchprodukte/Milch
3565;;Ziger weiss;Kurzbeschreibung;200;g ;0,99;€;0,2;;Milch und Milchprodukte/Frischkäse und Quark
11280;;Zimtstern;Kurzbeschreibung;375;g ;0,69;€;0,35;;Süssigkeiten/Guetzli
11260;;Zitrone, roh;Kurzbeschreibung;120;g ;1,49;€;1,49;;Früchte/Früchte frisch
2575;;Zitronensaft;Kurzbeschreibung;100;g ;0,69;€;0,69;;"Früchte/Fruchtsäfte;Alkoholfreie Getränke/Frucht- und Gemüsesäfte"
3572;;Zitrusfrüchte (Durchschnitt), roh;Kurzbeschreibung;250;g ;0,79;€;0,4;;Früchte/Früchte frisch
3165;;Zucchetti-Piccata, zubereitet;Kurzbeschreibung;100;g ;0,69;€;0,58;;Gerichte/Sonstige salzige/rezente Gerichte
2706;;Zucchetti, gedünstet (ohne Zugabe von Fett und Salz);Kurzbeschreibung;200;g ;1,29;€;2,58;;Gemüse/Gemüse gekocht (inkl. Konserven)
11171;;Zucchetti, roh;Kurzbeschreibung;375;g ;0,69;€;1,04;;Gemüse/Gemüse frisch
2974;;Zucchettischeiben, paniert, zubereitet;Kurzbeschreibung;120;g ;0,69;€;0,14;;Gerichte/Sonstige salzige/rezente Gerichte
